START,2022/02/27,14:01:04,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
518,DCV,01.8735,V,,,,,,,,
519,DCV,01.8729,V,,,,,,,,
520,DCV,01.8728,V,,,,,,,,
521,DCV,01.8723,V,,,,,,,,
522,DCV,01.8719,V,,,,,,,,
523,DCV,01.8715,V,,,,,,,,
524,DCV,01.8711,V,,,,,,,,
525,DCV,01.8706,V,,,,,,,,
526,DCV,01.8704,V,,,,,,,,
527,DCV,01.8699,V,,,,,,,,
528,DCV,01.8695,V,,,,,,,,
529,DCV,01.8693,V,,,,,,,,
530,DCV,01.8688,V,,,,,,,,
531,DCV,01.8685,V,,,,,,,,
532,DCV,01.8681,V,,,,,,,,
533,DCV,01.8677,V,,,,,,,,
534,DCV,01.8672,V,,,,,,,,
535,DCV,01.8671,V,,,,,,,,
536,DCV,01.8665,V,,,,,,,,
537,DCV,01.8661,V,,,,,,,,
538,DCV,01.8658,V,,,,,,,,
539,DCV,01.8655,V,,,,,,,,
540,DCV,01.8651,V,,,,,,,,
541,DCV,01.8647,V,,,,,,,,
542,DCV,01.8643,V,,,,,,,,
543,DCV,01.8640,V,,,,,,,,
544,DCV,01.8635,V,,,,,,,,
545,DCV,01.8632,V,,,,,,,,
546,DCV,01.8629,V,,,,,,,,
547,DCV,01.8625,V,,,,,,,,
548,DCV,01.8621,V,,,,,,,,
549,DCV,01.8616,V,,,,,,,,
550,DCV,01.8614,V,,,,,,,,
551,DCV,01.8609,V,,,,,,,,
552,DCV,01.8605,V,,,,,,,,
553,DCV,01.8603,V,,,,,,,,
554,DCV,01.8598,V,,,,,,,,
555,DCV,01.8596,V,,,,,,,,
556,DCV,01.8591,V,,,,,,,,
557,DCV,01.8588,V,,,,,,,,
558,DCV,01.8585,V,,,,,,,,
559,DCV,01.8580,V,,,,,,,,
560,DCV,01.8577,V,,,,,,,,
561,DCV,01.8573,V,,,,,,,,
562,DCV,01.8569,V,,,,,,,,
563,DCV,01.8539,V,,,,,,,,
564,DCV,01.8563,V,,,,,,,,
565,DCV,01.8563,V,,,,,,,,
566,DCV,01.8559,V,,,,,,,,
567,DCV,01.8555,V,,,,,,,,
568,DCV,01.8552,V,,,,,,,,
569,DCV,01.8548,V,,,,,,,,
570,DCV,01.8544,V,,,,,,,,
571,DCV,01.8541,V,,,,,,,,
572,DCV,01.8537,V,,,,,,,,
573,DCV,01.8533,V,,,,,,,,
574,DCV,01.8529,V,,,,,,,,
575,DCV,01.8526,V,,,,,,,,
576,DCV,01.8522,V,,,,,,,,
577,DCV,01.8519,V,,,,,,,,
578,DCV,01.8515,V,,,,,,,,
579,DCV,01.8512,V,,,,,,,,
580,DCV,01.8507,V,,,,,,,,
581,DCV,01.8504,V,,,,,,,,
582,DCV,01.8500,V,,,,,,,,
583,DCV,01.8497,V,,,,,,,,
584,DCV,01.8494,V,,,,,,,,
585,DCV,01.8491,V,,,,,,,,
586,DCV,01.8487,V,,,,,,,,
587,DCV,01.8483,V,,,,,,,,
588,DCV,01.8481,V,,,,,,,,
589,DCV,01.8476,V,,,,,,,,
590,DCV,01.8473,V,,,,,,,,
591,DCV,01.8470,V,,,,,,,,
592,DCV,01.8465,V,,,,,,,,
593,DCV,01.8462,V,,,,,,,,
594,DCV,01.8459,V,,,,,,,,
595,DCV,01.8456,V,,,,,,,,
596,DCV,01.8452,V,,,,,,,,
597,DCV,01.8449,V,,,,,,,,
598,DCV,01.8444,V,,,,,,,,
599,DCV,01.8442,V,,,,,,,,
600,DCV,01.8437,V,,,,,,,,
601,DCV,01.8436,V,,,,,,,,
602,DCV,01.8433,V,,,,,,,,
603,DCV,01.8429,V,,,,,,,,
604,DCV,01.8424,V,,,,,,,,
605,DCV,01.8421,V,,,,,,,,
606,DCV,01.8418,V,,,,,,,,
607,DCV,01.8413,V,,,,,,,,
608,DCV,01.8410,V,,,,,,,,
609,DCV,01.8407,V,,,,,,,,
