START,2022/04/10,08:50:04,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
587,DCV,02.4980,V,,,,,,,,
588,DCV,02.4980,V,,,,,,,,
589,DCV,02.4977,V,,,,,,,,
590,DCV,02.4976,V,,,,,,,,
591,DCV,02.4973,V,,,,,,,,
592,DCV,02.4972,V,,,,,,,,
593,DCV,02.4969,V,,,,,,,,
594,DCV,02.4968,V,,,,,,,,
595,DCV,02.4967,V,,,,,,,,
596,DCV,02.4964,V,,,,,,,,
597,DCV,02.4961,V,,,,,,,,
598,DCV,02.4960,V,,,,,,,,
599,DCV,02.4957,V,,,,,,,,
600,DCV,02.4953,V,,,,,,,,
601,DCV,02.4950,V,,,,,,,,
602,DCV,02.4947,V,,,,,,,,
603,DCV,02.4945,V,,,,,,,,
604,DCV,02.4942,V,,,,,,,,
605,DCV,02.4939,V,,,,,,,,
606,DCV,02.4938,V,,,,,,,,
607,DCV,02.4935,V,,,,,,,,
608,DCV,02.4932,V,,,,,,,,
609,DCV,02.4928,V,,,,,,,,
610,DCV,02.4926,V,,,,,,,,
611,DCV,02.4923,V,,,,,,,,
612,DCV,02.4922,V,,,,,,,,
613,DCV,02.4919,V,,,,,,,,
614,DCV,02.4917,V,,,,,,,,
615,DCV,02.4915,V,,,,,,,,
616,DCV,02.4913,V,,,,,,,,
617,DCV,02.4912,V,,,,,,,,
618,DCV,02.4912,V,,,,,,,,
619,DCV,02.4909,V,,,,,,,,
620,DCV,02.4909,V,,,,,,,,
621,DCV,02.4908,V,,,,,,,,
622,DCV,02.4906,V,,,,,,,,
623,DCV,02.4905,V,,,,,,,,
624,DCV,02.4903,V,,,,,,,,
625,DCV,02.4900,V,,,,,,,,
626,DCV,02.4896,V,,,,,,,,
627,DCV,02.4890,V,,,,,,,,
628,DCV,02.4885,V,,,,,,,,
629,DCV,02.4879,V,,,,,,,,
630,DCV,02.4867,V,,,,,,,,
631,DCV,02.4858,V,,,,,,,,
632,DCV,02.4849,V,,,,,,,,
633,DCV,02.4852,V,,,,,,,,
634,DCV,02.4854,V,,,,,,,,
635,DCV,02.4849,V,,,,,,,,
636,DCV,02.4850,V,,,,,,,,
